transaction_id,customer_id,transaction_date,channel,payment_method,product_category,quantity,unit_price,transaction_amount
T0004363,C00730,2019-08-26,In-Store,Cash,Clothing,2,897.35,1794.71
T0001678,C00276,2019-08-26,Web,Credit Card,Sports,1,1899.79,1899.79
T0005907,C00976,2019-08-27,Web,Credit Card,Sports,1,1134.85,1134.85
T0009746,C00017,2019-08-28,Web,Credit Card,Sports,2,1165.11,2330.22
T0005398,C00902,2019-08-28,Mobile App,Wallet,Electronics,2,733.73,1467.45
T0005877,C00971,2019-08-28,Web,Credit Card,Books,1,1514.48,1514.48
T0003553,C00596,2019-08-28,Mobile App,Debit Card,Sports,1,3055.47,3055.47
T0004510,C00752,2019-08-29,Web,Credit Card,Toys,1,977.74,977.74
T0009350,C01553,2019-08-29,Web,Wallet,Sports,1,1278.02,1278.02
T0001745,C00288,2019-08-30,In-Store,Wallet,Electronics,2,1491.68,2983.36
T0007526,C01241,2019-08-30,Mobile App,Wallet,Toys,1,616.49,616.49
T0008683,C01432,2019-08-31,Web,Credit Card,Home & Kitchen,1,2409.66,2409.66
T0002919,C00487,2019-08-31,Mobile App,Cash,Books,6,559.2,3355.17
T0007332,C01210,2019-09-01,Mobile App,Debit Card,Beauty,1,2554.42,2554.42
T0009245,C01536,2019-09-01,Web,,Electronics,1,1112.1,1112.1
T0001607,C00264,2019-09-01,Web,Wallet,Toys,3,1005.41,3016.23
T0005270,C00880,2019-09-01,Web,Cash,Books,1,1110.94,1110.94
T0008283,C01366,2019-09-03,Web,Debit Card,Electronics,1,1499.75,1499.75
T0002746,C00456,2019-09-03,Mobile App,Debit Card,Home & Kitchen,1,704.43,704.43
T0008436,C01392,2019-09-03,Mobile App,Credit Card,Beauty,1,2475.03,2475.03
T0007184,C01185,2019-09-03,Web,Debit Card,Sports,1,357.27,357.27
T0005592,C00931,2019-09-03,Mobile App,Credit Card,Sports,1,1584.19,1584.19
T0001445,C00238,2019-09-03,Mobile App,Cash,Electronics,2,455.9,911.8
T0007550,C01245,2019-09-05,Mobile App,Debit Card,Beauty,1,1200.62,1200.62
T0009244,C01536,2019-09-05,Web,Cash,Beauty,3,422.75,1268.24
T0004196,C00703,2019-09-05,Web,Debit Card,Sports,3,263.78,791.35
T0005673,C00941,2019-09-06,Mobile App,Wallet,Beauty,1,1938.84,1938.84
T0008504,C01403,2019-09-06,Web,Debit Card,Books,1,2167.43,2167.43
T0005689,C00944,2019-09-06,Web,Wallet,Clothing,2,1937.77,3875.55
T0007762,C01280,2019-09-07,Web,Debit Card,Clothing,2,2282.6,4565.19
T0009096,C01509,2019-09-08,Web,Cash,Toys,1,1660.19,1660.19
T0007861,C01295,2019-09-08,Web,Debit Card,Books,2,1046.68,2093.35
T0008785,C01451,2019-09-09,In-Store,Debit Card,Home & Kitchen,3,1419.71,4259.12
T0006677,C01105,2019-09-10,Mobile App,Credit Card,Beauty,1,929.17,929.17
T0009358,C01554,2019-09-10,Mobile App,Credit Card,Electronics,2,1076.79,2153.57
T0002610,C00431,2019-09-10,Mobile App,,Sports,1,1978.02,1978.02
T0000581,C00092,2019-09-11,Web,,Books,3,330.54,991.61
T0009938,C00047,2019-09-12,In-Store,Cash,Books,1,1610.3,1610.3
T0006003,C00991,2019-09-13,Mobile App,Credit Card,Clothing,1,1716.6,1716.6
T0005925,C00980,2019-09-13,Mobile App,Credit Card,Toys,1,525.06,525.06
T0000257,C00041,2019-09-13,Mobile App,Debit Card,Clothing,2,2014.63,4029.26
T0002862,C00477,2019-09-14,Web,Cash,Electronics,3,505.28,1515.83
T0008629,C01423,2019-09-14,Web,Wallet,Books,1,2536.76,2536.76
T0009940,C00047,2019-09-15,Web,Credit Card,Toys,1,2812.54,2812.54
T0009011,C01491,2019-09-15,Mobile App,Credit Card,Electronics,1,2175.51,2175.51
T0009059,C01501,2019-09-15,In-Store,Debit Card,Sports,2,373.88,747.76
T0002694,C00445,2019-09-15,Web,Credit Card,Electronics,2,607.41,1214.81
T0006212,C01027,2019-09-15,Web,Credit Card,Sports,1,2999.57,2999.57
T0005021,C00837,2019-09-17,Web,Credit Card,Sports,2,2108.6,4217.19
T0007633,C01261,2019-09-17,Mobile App,Debit Card,Books,1,2686.09,2686.09
T0003965,C00664,2019-09-18,Mobile App,Credit Card,Home & Kitchen,1,552.05,552.05
T0008303,C01369,2019-09-18,Mobile App,Credit Card,Electronics,1,2181.78,2181.78
T0000571,C00091,2019-09-18,Mobile App,Wallet,Books,1,366.8,366.8
T0008200,C01351,2019-09-18,Web,Debit Card,Electronics,11,306.21,3368.33
T0005390,C00900,2019-09-19,Mobile App,Debit Card,Sports,3,517.27,1551.82
T0004557,C00759,2019-09-19,Web,Debit Card,Books,1,1635.32,1635.32
T0009926,C00045,2019-09-19,In-Store,Credit Card,Toys,7,84.9,594.29
T0000659,C00105,2019-09-20,Web,Credit Card,Electronics,2,399.61,799.23
T0005979,C00988,2019-09-20,In-Store,Credit Card,Beauty,1,1514.41,1514.41
T0002262,C00372,2019-09-21,Mobile App,Wallet,Books,2,546.99,1093.98
T0005024,C00837,2019-09-21,,Debit Card,Toys,2,1332.25,2664.5
T0005379,C00899,2019-09-21,Web,Debit Card,Toys,1,2457.7,2457.7
T0002012,C00329,2019-09-22,Mobile App,Debit Card,Clothing,1,8884.11,8884.11
T0000357,C00059,2019-09-22,Web,Cash,Books,2,348.6,697.21
T0004505,C00751,2019-09-23,Web,Debit Card,Electronics,2,1399.3,2798.6
T0005106,C00849,2019-09-24,In-Store,Cash,Electronics,1,1070.86,1070.86
T0008377,C01381,2019-09-24,Web,,Toys,1,2076.46,2076.46
T0006541,C01079,2019-09-24,In-Store,Credit Card,Clothing,2,1343.62,2687.23
T0005348,C00894,2019-09-24,Web,Credit Card,Clothing,1,2745.79,2745.79
T0000255,C00041,2019-09-24,Mobile App,Credit Card,Sports,3,522.53,1567.6
T0009923,C00045,2019-09-25,,Debit Card,Books,2,767.92,1535.83
T0001762,C00291,2019-09-25,Web,Debit Card,Books,1,2251.41,2251.41
T0003599,C00602,2019-09-26,Mobile App,Credit Card,Toys,2,660.94,1321.88
T0005050,C00841,2019-09-26,Mobile App,Debit Card,Sports,1,948.54,948.54
T0001347,C00222,2019-09-27,Mobile App,Credit Card,Beauty,3,379.54,1138.62
T0002319,C00379,2019-09-27,In-Store,Credit Card,Electronics,1,884.26,884.26
T0005095,C00847,2019-09-27,In-Store,Credit Card,Beauty,2,928.3,1856.61
T0008993,C01489,2019-09-27,Web,Credit Card,Home & Kitchen,1,2334.59,2334.59
T0004957,C00825,2019-09-27,Web,Credit Card,Beauty,5,597.02,2985.12
T0002522,C00417,2019-09-27,Mobile App,Debit Card,Books,1,3376.86,3376.86
T0006158,C01018,2019-09-29,Mobile App,Credit Card,Beauty,1,2046.19,2046.19
T0004200,C00703,2019-09-30,Web,Wallet,Books,2,705.6,1411.2
T0000584,C00092,2019-09-30,Web,Cash,Clothing,2,249.69,499.38
T0006813,C01129,2019-10-01,Mobile App,Credit Card,Sports,3,600.02,1800.06
T0001911,C00313,2019-10-01,Mobile App,Debit Card,Beauty,2,694.07,1388.14
T0000811,C00133,2019-10-01,Web,Cash,Toys,1,1131.92,1131.92
T0007577,C01250,2019-10-02,Mobile App,Credit Card,Toys,1,398.19,398.19
T0006734,C01116,2019-10-03,Web,Credit Card,Books,4,657.71,2630.83
T0009743,C00017,2019-10-03,Mobile App,Debit Card,Books,2,353.12,706.25
T0008054,C01328,2019-10-03,Web,Cash,Sports,1,2048.6,2048.6
T0000491,C00077,2019-10-05,Mobile App,Credit Card,Sports,1,1591.82,1591.82
T0002436,C00402,2019-10-05,Mobile App,Cash,Books,1,2515.99,2515.99
T0000525,C00082,2019-10-05,Mobile App,Cash,Sports,2,721.9,1443.79
T0004158,C00696,2019-10-05,Web,Credit Card,Home & Kitchen,6,151.53,909.18
T0002130,C00346,2019-10-06,Mobile App,Credit Card,Sports,1,532.92,532.92
T0004601,C00765,2019-10-06,Web,Credit Card,Toys,1,2295.07,2295.07
T0007408,C01224,2019-10-06,Mobile App,Credit Card,Electronics,3,987.01,2961.03
T0009727,C00014,2019-10-07,Web,Debit Card,Electronics,3,536.92,1610.76
T0009071,C01504,2019-10-07,In-Store,Debit Card,Sports,2,345.27,690.55
T0002640,C00435,2019-10-08,In-Store,Cash,Books,1,1883.78,1883.78
T0004599,C00765,2019-10-08,Mobile App,Debit Card,Electronics,1,347.12,347.12
T0009619,C01597,2019-10-09,Web,Debit Card,Toys,1,1599.17,1599.17
T0002368,C00388,2019-10-09,Web,,Clothing,1,2093.39,2093.39
T0005941,C00983,2019-10-09,Mobile App,Cash,Home & Kitchen,1,2642.23,2642.23
T0003238,C00539,2019-10-10,Web,Credit Card,Clothing,3,1259.96,3779.88
T0006912,C01146,2019-10-10,Web,Cash,Electronics,3,892.81,2678.44
T0007451,C01229,2019-10-10,Web,Credit Card,Clothing,4,164.01,656.05
T0005036,C00839,2019-10-10,In-Store,Debit Card,Toys,1,2798.89,2798.89
T0002990,C00499,2019-10-11,In-Store,Debit Card,Sports,1,1920.72,1920.72
T0008157,C01345,2019-11-10,Web,Credit Card,Home & Kitchen,1,2205.02,2205.02
T0009089,C01507,2019-10-12,Mobile App,Credit Card,Sports,7,333.5,2334.53
T0008709,C01436,2019-10-12,In-Store,Cash,Beauty,1,1865.91,1865.91
T0004349,C00727,2019-10-12,Mobile App,Debit Card,Home & Kitchen,1,1626.66,1626.66
T0000978,C00161,2019-10-12,Web,Cash,Clothing,1,885.67,885.67
T0003838,C00642,2019-10-13,Mobile App,Wallet,Electronics,2,530.08,1060.17
T0003559,C00596,2019-10-14,Web,Cash,Toys,3,1262.49,3787.48
T0004354,C00729,2019-10-15,Mobile App,Debit Card,Home & Kitchen,3,329.6,988.79
T0004368,C00731,2019-10-15,Web,Credit Card,Books,2,1480.21,2960.43
T0006530,C01077,2019-10-15,Mobile App,Credit Card,Books,1,2350.52,2350.52
T0009022,C01494,2019-10-15,,Cash,Electronics,1,499.19,499.19
T0009730,C00015,2019-10-16,Web,Cash,Electronics,1,1589.25,1589.25
T0002228,C00366,2019-10-16,In-Store,Wallet,Electronics,1,3732.13,3732.13
T0004642,C00771,2019-10-17,In-Store,Cash,Electronics,2,2124.84,4249.68
T0004692,C00780,2019-10-17,Web,Wallet,Beauty,1,1857.8,1857.8
T0004546,C00757,2019-10-17,Web,Credit Card,Clothing,1,1025.68,1025.68
T0002305,C00378,2019-10-17,Web,Credit Card,Beauty,2,1737.9,3475.79
T0005446,C00909,2019-10-18,Web,Credit Card,Beauty,1,1120.97,1120.97
T0008136,C01341,2019-10-18,Web,Cash,Home & Kitchen,1,1028.66,1028.66
T0000704,C00113,2019-10-19,Web,Credit Card,Home & Kitchen,1,3132.12,3132.12
T0007098,C01172,2019-10-19,Web,Credit Card,Sports,1,1547.41,1547.41
T0001369,C00226,2019-10-19,Web,Debit Card,Books,2,502.6,1005.21
T0007263,C01198,2019-10-21,Web,Debit Card,Beauty,3,449.56,1348.68
T0009035,C01497,2019-10-21,Web,Credit Card,Electronics,3,933.64,2800.93
T0009641,C00001,2019-10-22,In-Store,Debit Card,Beauty,1,1123.94,1123.94
T0008224,C01355,2019-10-22,Web,Credit Card,Beauty,1,1867.95,1867.95
T0005529,C00920,2019-10-23,Web,Cash,Home & Kitchen,1,608.34,608.34
T0003254,C00542,2019-10-23,Mobile App,Cash,Clothing,1,2762.72,2762.72
T0007260,C01197,2019-10-23,Web,Credit Card,Sports,1,1853.16,1853.16
T0006214,C01027,2019-10-24,Web,Credit Card,Clothing,1,1441.22,1441.22
T0002142,C00348,2019-10-24,In-Store,Cash,Toys,2,886.66,1773.33
T0008928,C01477,2019-10-25,Mobile App,Credit Card,Sports,1,1656.03,1656.03
T0002690,C00444,2019-10-25,Web,Credit Card,Electronics,2,233.15,466.31
T0000350,C00058,2019-10-25,Mobile App,,Clothing,1,930.14,930.14
T0004112,C00687,2019-10-25,Web,Cash,Clothing,1,4147.81,4147.81
T0002623,C00432,2019-10-26,In-Store,Cash,Toys,1,366.54,366.54
T0006790,C01124,2019-10-26,Web,Credit Card,Beauty,2,551.87,1103.74
T0003428,C00573,2019-10-26,Web,Debit Card,Home & Kitchen,4,243.28,973.12
T0008652,C01427,2019-10-27,Mobile App,Debit Card,Beauty,2,176.36,352.71
T0000521,C00082,2019-10-27,Web,Cash,Toys,1,1143.68,1143.68
T0003380,C00564,2019-10-29,Mobile App,Credit Card,Sports,1,1805.38,1805.38
T0003045,C00509,2019-10-29,Mobile App,Cash,Electronics,1,2255.0,2255.0
T0005532,C00920,2019-10-29,Mobile App,Wallet,Sports,1,1566.73,1566.73
T0001780,C00293,2019-10-29,Web,Cash,Toys,1,902.9,902.9
T0000721,C00117,2019-10-30,Mobile App,Cash,Toys,1,2485.22,2485.22
T0002621,C00432,2019-10-31,Web,Debit Card,Clothing,5,232.15,1160.73
T0000988,C00164,2019-10-31,Web,Credit Card,Beauty,1,3478.74,3478.74
T0002632,C00434,2019-10-31,Mobile App,Credit Card,Toys,1,2040.03,2040.03
T0004036,C00675,2019-11-01,Mobile App,Cash,Home & Kitchen,2,622.85,1245.7
T0004202,C00703,2019-11-02,Web,Debit Card,Beauty,1,1551.04,1551.04
T0007763,C01280,2019-11-03,Web,Credit Card,Clothing,1,2484.41,2484.41
T0003741,C00628,2019-11-03,Web,Credit Card,Clothing,1,852.27,852.27
T0004410,C00737,2019-11-03,Web,Cash,Electronics,1,1339.23,1339.23
T0002348,C00384,2019-11-03,Web,,Clothing,1,3520.71,3520.71
T0008851,C01463,2019-11-03,Web,Credit Card,Beauty,3,829.11,2487.34
T0003097,C00518,2019-11-03,Web,Wallet,Books,2,512.85,1025.69
T0009110,C01512,2019-11-04,Web,Credit Card,Books,4,299.24,1196.96
T0009070,C01504,2019-11-04,Web,Wallet,Sports,1,1579.06,1579.06
T0008688,C01433,2019-11-04,Web,Credit Card,Sports,1,1171.49,1171.49
T0006705,C01111,2019-11-07,Mobile App,Debit Card,Electronics,1,2623.0,2623.0
T0003850,C00645,2019-11-07,Web,Credit Card,Clothing,2,1132.97,2265.94
T0009586,C01590,2019-11-08,Web,Debit Card,Home & Kitchen,5,290.0,1450.02
T0003616,C00605,2019-11-08,Web,Credit Card,Beauty,2,568.58,1137.16
T0000087,C00014,2019-11-09,Web,Credit Card,Sports,3,852.07,2556.21
T0005599,C00931,2019-11-09,Web,Cash,Beauty,1,1016.43,1016.43
T0007369,C01217,2019-11-09,Mobile App,Cash,Books,2,1018.41,2036.83
T0009877,C00038,2019-11-09,Web,Wallet,Beauty,1,749.98,749.98
T0001737,C00287,2019-11-09,Web,Cash,Toys,1,3450.57,3450.57
T0002239,C00368,2019-11-10,Web,Debit Card,Sports,1,2243.02,2243.02
T0004695,C00780,2019-11-10,Web,Credit Card,Sports,2,1106.51,2213.02
T0007427,C01226,2019-11-10,Web,Cash,Toys,1,3522.55,3522.55
T0003067,C00513,2019-11-10,Mobile App,Debit Card,Toys,1,586.28,586.28
T0007409,C01224,2019-11-10,Mobile App,Debit Card,Home & Kitchen,1,1313.94,1313.94
T0000264,C00043,2019-11-10,Mobile App,Credit Card,Home & Kitchen,2,681.37,1362.74
T0005958,C00986,2019-11-10,In-Store,Credit Card,Toys,1,1561.38,1561.38
T0003931,C00657,2019-11-11,Mobile App,Cash,Books,1,1588.52,1588.52
T0008583,C01416,2019-11-11,In-Store,Credit Card,Toys,1,1396.55,1396.55
T0004631,C00769,2019-11-12,Mobile App,Credit Card,Books,2,976.78,1953.57
T0003794,C00636,2019-11-12,Web,Credit Card,Toys,2,987.47,1974.94
T0001825,C00300,2019-11-12,In-Store,Credit Card,Beauty,2,573.57,1147.14
T0001015,C00167,2019-11-12,Mobile App,Cash,Beauty,8,80.29,642.35
T0003114,C00521,2019-11-13,Web,Cash,Clothing,3,1692.84,5078.53
T0006930,C01148,2019-11-14,Web,Cash,Sports,2,676.05,1352.1
T0009805,C00027,2019-11-14,In-Store,Cash,Electronics,2,1426.37,2852.75
T0000062,C00010,2019-11-14,Web,Cash,Electronics,2,1045.31,2090.63
T0006164,C01019,2019-11-15,Web,Debit Card,Electronics,5,520.69,2603.46
T0003157,C00529,2019-11-15,Mobile App,Credit Card,Home & Kitchen,1,1264.81,1264.81
T0008956,C01483,2019-11-15,Web,Credit Card,Clothing,2,939.92,1879.84
T0002481,C00410,2019-11-15,Mobile App,Credit Card,Electronics,1,1041.14,1041.14
T0006184,C01022,2019-11-15,Mobile App,Credit Card,Books,3,600.07,1800.2
T0000579,C00092,2019-11-16,Mobile App,Debit Card,Electronics,1,2655.61,2655.61
T0007554,C01246,2019-11-16,Mobile App,Credit Card,Toys,5,430.62,2153.1
T0007432,C01227,2019-11-16,Mobile App,Credit Card,Toys,2,344.28,688.57
T0004916,C00819,2019-11-17,Web,Cash,Electronics,1,1886.66,1886.66
T0007319,C01208,2019-11-17,Web,Debit Card,Sports,2,466.41,932.81
T0009408,C01562,2019-11-18,Mobile App,Cash,Sports,1,545.31,545.31
T0006388,C01053,2019-11-19,Web,Credit Card,Toys,1,1384.8,1384.8
T0007173,C01183,2019-11-19,Mobile App,Credit Card,Sports,1,3391.1,3391.1
T0005575,C00928,2019-11-20,Web,Credit Card,Clothing,1,1420.87,1420.87
T0002496,C00412,2019-11-20,Web,Credit Card,Books,2,933.3,1866.61
T0001874,C00307,2019-11-21,Web,Debit Card,Electronics,1,1194.46,1194.46
T0000477,C00075,2019-11-21,Web,Credit Card,Beauty,6,270.71,1624.28
T0004221,C00706,2019-11-21,Mobile App,Debit Card,Electronics,1,1774.65,1774.65
T0002183,C00357,2019-11-21,Web,Credit Card,Beauty,1,3385.08,3385.08
T0004663,C00774,2019-11-22,Mobile App,Credit Card,Books,1,2019.42,2019.42
T0003944,C00659,2019-11-22,Web,Debit Card,Sports,1,4409.82,4409.82
T0005287,C00883,2019-11-23,Web,Credit Card,Toys,1,854.05,854.05
T0001383,C00228,2019-11-23,In-Store,Debit Card,Books,1,711.36,711.36
T0004157,C00695,2019-11-23,Mobile App,Debit Card,Beauty,4,631.32,2525.28
T0004223,C00707,2019-11-23,Mobile App,Credit Card,Home & Kitchen,1,1194.68,1194.68
T0001212,C00198,2019-11-24,Web,Credit Card,Home & Kitchen,3,513.94,1541.83
T0004807,C00798,2019-11-24,Web,Debit Card,Home & Kitchen,2,217.25,434.51
T0008201,C01351,2019-11-25,Web,Credit Card,Sports,2,1543.82,3087.64
T0000798,C00131,2019-11-26,Web,Cash,Clothing,1,1022.32,1022.32
T0002014,C00329,2019-11-26,Mobile App,Debit Card,Toys,2,1336.22,2672.44
T0003560,C00596,2019-11-26,Web,Debit Card,Clothing,1,1283.01,1283.01
T0005647,C00937,2019-11-27,Web,Credit Card,Toys,1,1102.22,1102.22
T0009584,C01590,2019-11-27,Web,Credit Card,Home & Kitchen,2,354.05,708.1
T0004465,C00744,2019-11-27,In-Store,Cash,Books,1,1915.15,1915.15
T0009323,C01550,2019-11-27,Mobile App,Credit Card,Books,2,779.99,1559.99
T0001663,C00273,2019-11-28,Mobile App,Credit Card,Home & Kitchen,1,1029.58,1029.58
T0003427,C00573,2019-11-28,Web,Credit Card,Home & Kitchen,1,2747.73,2747.73
T0009230,C01534,2019-11-28,Mobile App,Wallet,Toys,2,481.2,962.41
T0008834,C01460,2019-11-28,Web,Credit Card,Beauty,1,667.58,667.58
T0000696,C00112,2019-11-28,Web,Debit Card,Electronics,1,1879.43,1879.43
T0005382,C00899,2019-11-29,Mobile App,Credit Card,Clothing,2,1524.65,3049.29
T0006591,C01087,2019-11-30,Web,Credit Card,Electronics,1,3706.52,3706.52
T0001224,C00200,2019-11-30,In-Store,Credit Card,Beauty,1,2554.86,2554.86
T0001552,C00254,2019-11-30,Mobile App,Debit Card,Home & Kitchen,3,475.36,1426.09
T0003610,C00604,2019-11-30,Web,Credit Card,Electronics,1,1482.61,1482.61
T0003048,C00509,2019-11-30,Mobile App,Credit Card,Sports,1,1276.09,1276.09
T0005070,C00845,2019-12-01,Mobile App,Credit Card,Toys,1,1890.57,1890.57
T0002776,C00461,2019-12-01,In-Store,Debit Card,Clothing,2,508.45,1016.9
T0001275,C00209,2019-12-02,In-Store,Wallet,Home & Kitchen,1,1365.24,1365.24
T0003091,C00516,2019-12-02,In-Store,Wallet,Home & Kitchen,1,3358.84,3358.84
T0001797,C00295,2019-12-02,In-Store,Credit Card,Toys,3,106.74,320.23
T0007341,C01212,2019-12-03,Web,Debit Card,Sports,2,451.45,902.9
T0009765,C00021,2019-03-12,Web,Cash,Sports,3,509.27,1527.82
T0006364,C01049,2019-12-03,Mobile App,Credit Card,Electronics,3,636.95,1910.85
T0001014,C00167,2019-12-03,Mobile App,Cash,Home & Kitchen,1,274.11,274.11
T0000117,C00019,2019-12-04,Mobile App,Cash,Beauty,1,2153.87,2153.87
T0009487,C01573,2019-12-04,Web,Debit Card,Home & Kitchen,2,714.37,1428.75
T0009869,C00036,2019-12-05,Web,Credit Card,Sports,2,356.44,712.88
T0008962,C01484,2019-05-12,Web,Wallet,Home & Kitchen,1,2313.92,2313.92
T0006532,C01077,2019-12-06,In-Store,Debit Card,Sports,1,2713.1,2713.1
T0003386,C00564,2019-12-07,Mobile App,Debit Card,Sports,1,685.38,685.38
T0003009,C00502,2019-12-07,Web,Cash,Toys,2,888.37,1776.75
T0005304,C00887,2019-12-08,Web,Debit Card,Clothing,1,1751.15,1751.15
T0000960,C00158,2019-12-08,Mobile App,Debit Card,Electronics,1,4737.21,4737.21
T0002807,C00467,2019-12-08,Mobile App,Credit Card,Sports,1,2018.58,2018.58
T0008705,C01435,2019-12-08,In-Store,Cash,Clothing,1,3477.64,3477.64
T0007292,C01203,2019-12-08,In-Store,Credit Card,Beauty,4,534.64,2138.56
T0005200,C00868,2019-12-09,Mobile App,Debit Card,Electronics,1,1266.25,1266.25
T0005695,C00944,2019-12-09,Mobile App,Debit Card,Beauty,4,125.26,501.05
T0005966,C00986,2019-12-10,In-Store,Debit Card,Sports,1,1628.34,1628.34
T0002042,C00333,2019-12-10,In-Store,Debit Card,Sports,1,2592.86,2592.86
T0006659,C01102,2019-12-10,Web,Cash,Clothing,2,532.93,1065.86
T0008385,C01383,2019-12-10,Web,Credit Card,Electronics,1,2810.71,2810.71
T0001889,C00309,2019-12-11,Web,Debit Card,Beauty,2,1267.39,2534.79
T0006435,C01060,2019-12-11,Mobile App,Debit Card,Beauty,4,300.39,1201.54
T0005175,C00864,2019-12-11,Web,Debit Card,Home & Kitchen,1,1721.76,1721.76
T0005478,C00914,2019-12-12,Web,Debit Card,Toys,1,4075.25,4075.25
T0007076,C01169,2019-12-12,Web,Credit Card,Home & Kitchen,3,649.26,1947.78
T0005928,C00980,2019-12-12,Web,Credit Card,Beauty,2,1085.56,2171.11
T0002873,C00479,2019-12-12,Web,Debit Card,Sports,1,2465.59,2465.59
T0004984,C00831,2019-12-12,In-Store,Debit Card,Books,1,1071.19,1071.19
T0003674,C00617,2019-12-12,Mobile App,Cash,Sports,1,894.54,894.54
T0000470,C00075,2019-12-13,In-Store,Credit Card,Sports,2,198.63,397.25
T0008555,C01412,2019-12-13,Mobile App,Cash,Clothing,4,572.07,2288.3
T0005387,C00900,2019-12-14,Mobile App,Credit Card,Sports,2,505.52,1011.04
T0005385,C00900,2019-12-15,Web,Credit Card,Electronics,1,2781.19,2781.19
T0000473,C00075,2019-12-15,Web,Wallet,Home & Kitchen,5,512.4,2562.01
T0008180,C01348,2019-12-15,Mobile App,Debit Card,Electronics,2,902.64,1805.28
T0001491,C00245,2019-12-15,Web,Debit Card,Electronics,2,618.72,1237.43
T0003301,C00549,2019-12-16,Mobile App,Debit Card,Beauty,1,857.66,857.66
T0002216,C00364,2019-12-16,Web,Cash,Books,1,1464.45,1464.45
T0001101,C00179,2019-12-16,Web,Cash,Clothing,1,1414.5,1414.5
T0002234,C00366,2019-12-17,Mobile App,Debit Card,Beauty,1,290.03,290.03
T0004340,C00726,2019-12-17,Web,Wallet,Home & Kitchen,2,2360.88,4721.76
T0003323,C00553,2019-12-18,Web,Cash,Electronics,2,1092.6,2185.19
T0004227,C00707,2019-12-18,Web,Credit Card,Toys,2,1370.65,2741.3
T0006347,C01047,2019-12-18,Web,Credit Card,Books,3,581.38,1744.14
T0006421,C01058,2019-12-18,In-Store,Cash,Clothing,2,719.42,1438.85
T0002164,C00353,2019-12-18,In-Store,Wallet,Sports,1,3414.09,3414.09
T0003410,C00570,2019-12-18,Web,Debit Card,Books,2,1013.9,2027.81
T0008251,C01358,2019-12-19,In-Store,Debit Card,Home & Kitchen,1,509.09,509.09
T0008306,C01369,2019-12-19,Mobile App,Cash,Beauty,3,199.18,597.54
T0008578,C01415,2019-12-19,In-Store,,Electronics,2,1211.37,2422.74
T0007052,C01165,2019-12-21,In-Store,Credit Card,Electronics,1,3184.66,3184.66
T0007387,C01220,2019-12-22,Web,Debit Card,Clothing,3,478.88,1436.65
T0006252,C01033,2019-12-22,Web,Debit Card,Electronics,4,262.05,1048.19
T0003179,C00531,2019-12-23,Web,Debit Card,Toys,2,726.34,1452.68
T0007417,C01226,2019-12-23,Mobile App,Credit Card,Sports,1,1986.91,1986.91
T0003147,C00527,2019-12-23,Mobile App,Credit Card,Sports,1,1944.2,1944.2
T0004996,C00833,2019-12-24,In-Store,Cash,Home & Kitchen,1,1411.19,1411.19
T0006836,C01134,2019-12-25,Mobile App,Debit Card,Home & Kitchen,1,3454.13,3454.13
T0000455,C00073,2019-12-26,Mobile App,Debit Card,Books,5,325.91,1629.55
T0000821,C00134,2019-12-27,Web,Debit Card,Sports,1,1680.94,1680.94
T0005103,C00849,2019-12-27,Mobile App,Credit Card,Clothing,3,937.68,2813.05
T0003006,C00501,2019-12-27,Web,Credit Card,Home & Kitchen,1,2403.55,2403.55
T0007757,C01279,2019-12-27,In-Store,Credit Card,Electronics,1,1165.04,1165.04
T0008900,C01473,2019-12-27,Mobile App,Credit Card,Toys,2,407.24,814.48
T0009601,C01595,2019-12-28,Mobile App,Cash,Books,2,2768.95,5537.91
T0003270,C00544,2019-12-28,Mobile App,Credit Card,Electronics,2,501.09,1002.19
T0008257,C01360,2019-12-28,In-Store,Cash,Clothing,2,429.8,859.59
T0006311,C01043,2019-12-28,Web,Credit Card,Beauty,4,365.1,1460.39
